Date,Elevation (ft),
2008-09-06 18:00,1720.9,
2008-09-07 18:00,1720.91,
2008-09-08 18:00,1720.96,
2008-09-09 18:00,1721,
2008-09-10 18:00,1721.02,
2008-09-11 18:00,1721.02,
2008-09-12 18:00,1721.08,
2008-09-13 18:00,1721.06,
2008-09-14 18:00,1721.07,
2008-09-15 18:00,1721.07,
2008-09-16 18:00,1721.09,
2008-09-17 18:00,1721.08,
2008-09-18 18:00,1721.09,
2008-09-19 18:00,1721.11,
2008-09-20 18:00,1721.09,
2008-09-21 18:00,1721.09,
2008-09-22 18:00,1721.1,
2008-09-23 18:00,1721.11,
2008-09-24 18:00,1721.09,
2008-09-25 18:00,1721.09,
2008-09-26 18:00,1721.09,
2008-09-27 18:00,1721.08,
2008-09-28 18:00,1721.08,
2008-09-29 18:00,1721.07,
2008-09-30 18:00,1721.07,
2008-10-01 18:00,1721.06,
2008-10-02 18:00,1721.07,
2008-10-03 18:00,1721.06,
2008-10-04 18:00,1721.05,
2008-10-05 18:00,1721.06,
2008-10-06 18:00,1721.25,
2008-10-07 18:00,1721.27,
2008-10-08 18:00,1721.29,
2008-10-09 18:00,1721.27,
2008-10-10 18:00,1721.28,
2008-10-11 18:00,1721.28,
2008-10-12 18:00,1721.32,
2008-10-13 18:00,1721.54,
2008-10-14 18:00,1721.76,
2008-10-15 18:00,1721.85,
2008-10-16 18:00,1721.91,
2008-10-17 18:00,1721.98,
2008-10-18 18:00,1721.97,
2008-10-19 18:00,1722.01,
2008-10-20 18:00,1722.07,
2008-10-21 18:00,1722.17,
2008-10-22 18:00,1723.09,
2008-10-23 18:00,1724.05,
2008-10-24 18:00,1724.57,
2008-10-25 18:00,1724.65,
2008-10-26 18:00,1724.85,
2008-10-27 18:00,1725.04,
2008-10-28 18:00,1725.14,
2008-10-29 18:00,1725.2,
2008-10-30 18:00,1725.28,
2008-10-31 18:00,1725.34,
2008-11-01 18:00,1725.36,
2008-11-02 18:00,1725.42,
2008-11-03 18:00,1725.48,
2008-11-04 18:00,1725.61,
2008-11-05 18:00,1725.61,
2008-11-06 18:00,1725.63,
2008-11-07 18:00,1725.64,
2008-11-08 18:00,1725.67,
2008-11-09 18:00,1725.67,
2008-11-10 18:00,1725.81,
2008-11-11 18:00,1725.83,
2008-11-12 18:00,1725.95,
2008-11-13 18:00,1726.02,
2008-11-14 18:00,1726.04,
2008-11-15 18:00,1726.05,
2008-11-16 18:00,1726.09,
2008-11-17 18:00,1726.12,
2008-11-18 18:00,1726.2,
2008-11-19 18:00,1726.21,
2008-11-20 18:00,1726.22,
2008-11-21 18:00,1726.25,
2008-11-22 18:00,1726.26,
2008-11-23 18:00,1726.29,
2008-11-24 18:00,1726.36,
2008-11-25 18:00,1726.39,
2008-11-26 18:00,1726.42,
2008-11-27 18:00,1726.43,
2008-11-28 18:00,1726.48,
2008-11-29 18:00,1726.49,
2008-11-30 18:00,1726.52,
2008-12-01 18:00,1726.54,
2008-12-02 18:00,1726.58,
2008-12-03 18:00,1726.6,
2008-12-04 18:00,1726.63,
2008-12-05 18:00,1726.66,
2008-12-06 18:00,1726.67,
2008-12-07 18:00,1726.69,
2008-12-08 18:00,1726.72,
2008-12-09 18:00,1726.76,
2008-12-10 18:00,1726.8,
2008-12-11 18:00,1726.82,
2008-12-12 18:00,1726.84,
2008-12-13 18:00,1726.86,
2008-12-14 18:00,1726.9,
2008-12-15 18:00,1726.88,
2008-12-16 18:00,1726.91,
2008-12-17 18:00,1726.93,
2008-12-18 18:00,1726.98,
2008-12-19 18:00,1727,
2008-12-20 18:00,1727,
2008-12-21 18:00,1727.02,
2008-12-22 18:00,1727.05,
2008-12-23 18:00,1727.08,
2008-12-24 18:00,1727.1,
2008-12-25 18:00,1727.12,
2008-12-26 18:00,1727.14,
2008-12-27 18:00,1727.17,
2008-12-28 18:00,1727.19,
2008-12-29 18:00,1727.24,
2008-12-30 18:00,1727.27,
2008-12-31 18:00,1727.31,
2009-01-01 18:00,1727.31,
2009-01-02 18:00,1727.34,
2009-01-03 18:00,1727.36,
2009-01-04 18:00,1727.37,
2009-01-05 18:00,1727.41,
2009-01-06 18:00,1727.44,
2009-01-07 18:00,1727.46,
2009-01-08 18:00,1727.49,
2009-01-09 18:00,1727.5,
2009-01-10 18:00,1727.5,
2009-01-11 18:00,1727.53,
2009-01-12 18:00,1727.57,
2009-01-13 18:00,1727.6,
2009-01-14 18:00,1727.6,
2009-01-15 18:00,1727.63,
2009-01-16 18:00,1727.67,
2009-01-17 18:00,1727.66,
2009-01-18 18:00,1727.68,
2009-01-19 18:00,1727.7,
2009-01-20 18:00,1727.75,
2009-01-21 18:00,1727.77,
2009-01-22 18:00,1727.79,
2009-01-23 18:00,1727.79,
2009-01-24 18:00,1727.79,
2009-01-25 18:00,1727.81,
2009-01-26 18:00,1727.84,
2009-01-27 18:00,1727.87,
2009-01-28 18:00,1727.88,
2009-01-29 18:00,1727.9,
2009-01-30 18:00,1727.92,
2009-01-31 18:00,1727.92,
2009-02-01 18:00,1727.95,
2009-02-02 18:00,1727.98,
2009-02-03 18:00,1728,
2009-02-04 18:00,1728.04,
2009-02-05 18:00,1728.07,
2009-02-06 18:00,1728.08,
2009-02-07 18:00,1728.07,
2009-02-08 18:00,1728.1,
2009-02-09 18:00,1728.17,
2009-02-10 18:00,1728.17,
2009-02-11 18:00,1728.19,
2009-02-12 18:00,1728.21,
2009-02-13 18:00,1728.24,
2009-02-14 18:00,1728.24,
2009-02-15 18:00,1728.25,
2009-02-16 18:00,1728.27,
2009-02-17 18:00,1728.33,
2009-02-18 18:00,1728.33,
2009-02-19 18:00,1728.36,
2009-02-20 18:00,1728.36,
2009-02-21 18:00,1728.36,
2009-02-22 18:00,1728.36,
2009-02-23 18:00,1728.4,
2009-02-24 18:00,1728.43,
2009-02-25 18:00,1728.43,
2009-02-26 18:00,1728.44,
2009-02-27 18:00,1728.45,
2009-02-28 18:00,1728.45,
2009-03-01 18:00,1728.47,
2009-03-02 18:00,1728.5,
2009-03-03 18:00,1728.51,
2009-03-04 18:00,1728.54,
2009-03-05 18:00,1728.55,
2009-03-06 18:00,1728.54,
2009-03-07 18:00,1728.51,
2009-03-08 18:00,1728.59,
2009-03-09 18:00,1728.61,
2009-03-10 18:00,1728.6,
2009-03-11 18:00,1728.61,
2009-03-12 18:00,1728.62,
2009-03-13 18:00,1728.64,
2009-03-14 18:00,1728.65,
2009-03-15 18:00,1728.66,
2009-03-16 18:00,1728.71,
2009-03-17 18:00,1728.71,
2009-03-18 18:00,1728.73,
2009-03-19 18:00,1728.74,
2009-03-20 18:00,1728.76,
2009-03-21 18:00,1728.76,
2009-03-22 18:00,1728.79,
2009-03-23 18:00,1728.83,
2009-03-24 18:00,1728.81,
2009-03-25 18:00,1728.82,
2009-03-26 18:00,1728.79,
2009-03-27 18:00,1728.8,
2009-03-28 18:00,1728.81,
2009-03-29 18:00,1728.81,
2009-03-30 18:00,1728.89,
2009-03-31 18:00,1728.86,
2009-04-01 18:00,1728.84,
2009-04-02 18:00,1728.84,
2009-04-03 18:00,1728.85,
2009-04-04 18:00,1728.82,
2009-04-05 18:00,1728.88,
2009-04-06 18:00,1728.87,
2009-04-07 18:00,1728.88,
2009-04-08 18:00,1728.88,
2009-04-09 18:00,1728.89,
2009-04-10 18:00,1728.91,
2009-04-11 18:00,1728.91,
2009-04-12 18:00,1728.98,
2009-04-13 18:00,1729.02,
2009-04-14 18:00,1729.03,
2009-04-15 18:00,1729.03,
2009-04-16 18:00,1729.04,
2009-04-17 18:00,1729.08,
2009-04-18 18:00,1729.1,
2009-04-19 18:00,1729.12,
2009-04-20 18:00,1729.15,
2009-04-21 18:00,1729.17,
2009-04-22 18:00,1729.2,
2009-04-23 18:00,1729.21,
2009-04-24 18:00,1729.22,
2009-04-25 18:00,1729.2,
2009-04-26 18:00,1729.24,
2009-04-27 18:00,1729.24,
2009-04-28 18:00,1729.25,
2009-04-29 18:00,1729.3,
2009-04-30 18:00,1729.38,
2009-05-01 18:00,1729.38,
2009-05-02 18:00,1729.4,
2009-05-03 18:00,1729.4,
2009-05-04 18:00,1729.43,
2009-05-05 18:00,1729.45,
2009-05-06 18:00,1729.46,
2009-05-07 18:00,1729.48,
2009-05-08 18:00,1729.49,
2009-05-09 18:00,1729.49,
2009-05-10 18:00,1729.5,
2009-05-11 18:00,1729.52,
2009-05-12 18:00,1729.54,
2009-05-13 18:00,1729.54,
2009-05-14 18:00,1729.54,
2009-05-15 18:00,1729.55,
2009-05-16 18:00,1729.54,
2009-05-17 18:00,1729.55,
2009-05-18 18:00,1729.55,
2009-05-19 18:00,1729.54,
2009-05-20 18:00,1729.55,
2009-05-21 18:00,1729.55,
2009-05-22 18:00,1729.54,
2009-05-23 18:00,1729.52,
2009-05-24 18:00,1729.53,
2009-05-25 18:00,1729.54,
2009-05-26 18:00,1729.84,
2009-05-27 18:00,1729.92,
2009-05-28 18:00,1729.95,
2009-05-29 18:00,1730.01,
2009-05-30 18:00,1730,
2009-05-31 18:00,1730.01,
2009-06-01 18:00,1730.06,
2009-06-02 18:00,1730.1,
2009-06-03 18:00,1730.09,
2009-06-04 18:00,1730.09,
2009-06-05 18:00,1730.11,
2009-06-06 18:00,1730.1,
2009-06-07 18:00,1730.11,
2009-06-08 18:00,1730.12,
2009-06-09 18:00,1730.18,
2009-06-10 18:00,1730.31,
2009-06-11 18:00,1731.44,
2009-06-12 18:00,1731.45,
2009-06-13 18:00,1731.43,
2009-06-14 18:00,1731.38,
2009-06-15 18:00,1732.65,
2009-06-16 18:00,1732.84,
2009-06-17 18:00,1732.83,
2009-06-18 18:00,1732.77,
2009-06-19 18:00,1732.7,
2009-06-20 18:00,1732.67,
2009-06-21 18:00,1732.64,
2009-06-22 18:00,1732.55,
2009-06-23 18:00,1732.47,
2009-06-24 18:00,1732.36,
2009-06-25 18:00,1732.25,
2009-06-26 18:00,1732.13,
2009-06-27 18:00,1732.07,
2009-06-28 18:00,1731.9,
2009-06-29 18:00,1731.74,
2009-06-30 18:00,1731.57,
2009-07-01 18:00,1731.45,
2009-07-02 18:00,1731.32,
2009-07-03 18:00,1731.23,
2009-07-04 18:00,1731.13,
2009-07-05 18:00,1730.96,
2009-07-06 18:00,1730.74,
2009-07-07 18:00,1730.59,
2009-07-08 18:00,1730.43,
2009-07-09 18:00,1730.29,
2009-07-10 18:00,1730.14,
2009-07-11 18:00,1730.1,
2009-07-12 18:00,1730.07,
2009-07-13 18:00,1729.83,
2009-07-14 18:00,1729.81,
2009-07-15 18:00,1729.81,
2009-07-16 18:00,1729.9,
2009-07-17 18:00,1729.93,
2009-07-18 18:00,1729.94,
2009-07-19 18:00,1729.94,
2009-07-20 18:00,1729.89,
2009-07-21 18:00,1729.87,
2009-07-22 18:00,1729.85,
2009-07-23 18:00,1729.85,
2009-07-24 18:00,1729.8,
2009-07-25 18:00,1729.77,
2009-07-26 18:00,1729.75,
2009-07-27 18:00,1729.73,
2009-07-28 18:00,1729.73,
2009-07-29 18:00,1729.69,
2009-07-30 18:00,1729.64,
2009-07-31 18:00,1729.64,
2009-08-01 18:00,1729.63,
2009-08-02 18:00,1729.95,
2009-08-03 18:00,1730.11,
2009-08-04 18:00,1730.08,
2009-08-05 18:00,1730.35,
2009-08-06 18:00,1730.37,
2009-08-07 18:00,1730.35,
2009-08-08 18:00,1730.35,
2009-08-09 18:00,1730.26,
2009-08-10 18:00,1730.23,
2009-08-11 18:00,1730.2,
2009-08-12 18:00,1730.16,
2009-08-13 18:00,1730.09,
2009-08-14 18:00,1730.03,
2009-08-15 18:00,1730.03,
2009-08-16 18:00,1730.01,
2009-08-17 18:00,1729.93,
2009-08-18 18:00,1729.89,
2009-08-19 18:00,1729.86,
2009-08-20 18:00,1729.84,
2009-08-21 18:00,1729.77,
2009-08-22 18:00,1729.76,
2009-08-23 18:00,1729.7,
2009-08-24 18:00,1729.66,
2009-08-25 18:00,1729.62,
2009-08-26 18:00,1729.75,
2009-08-27 18:00,1729.79,
2009-08-28 18:00,1729.78,
2009-08-29 18:00,1729.77,
2009-08-30 18:00,1729.77,
2009-08-31 18:00,1729.75,
2009-09-01 18:00,1729.75,
2009-09-02 18:00,1729.78,
2009-09-03 18:00,1729.77,
2009-09-04 18:00,1729.79,
2009-09-05 18:00,1729.79,
2009-09-06 18:00,1729.79,
2009-09-07 18:00,1729.8,
2009-09-08 18:00,1729.88,
2009-09-09 18:00,1729.88,
2009-09-10 18:00,1729.88,
2009-09-11 18:00,1729.9,
2009-09-12 18:00,1729.9,
2009-09-13 18:00,1729.91,
2009-09-14 18:00,1729.91,
2009-09-15 18:00,1729.94,
2009-09-16 18:00,1729.93,
2009-09-17 18:00,1729.94,
2009-09-18 18:00,1729.94,
2009-09-19 18:00,1729.94,
2009-09-20 18:00,1729.94,
2009-09-21 18:00,1729.95,
2009-09-22 18:00,1729.95,
2009-09-23 18:00,1729.95,
2009-09-24 18:00,1729.95,
2009-09-25 18:00,1729.96,
2009-09-26 18:00,1729.97,
2009-09-27 18:00,1729.97,
2009-09-28 18:00,1729.96,
2009-09-29 18:00,1729.94,
2009-09-30 18:00,1729.95,
2009-10-01 18:00,1729.94,
2009-10-02 18:00,1729.91,
2009-10-03 18:00,1729.9,
2009-10-04 18:00,1729.9,
2009-10-05 18:00,1729.99,
2009-10-06 18:00,1729.98,
2009-10-07 18:00,1729.98,
2009-10-08 18:00,1729.98,
2009-10-09 18:00,1729.97,
2009-10-10 18:00,1729.96,
2009-10-11 18:00,1729.97,
2009-10-12 18:00,1729.98,
2009-10-13 18:00,1730.05,
2009-10-14 18:00,1730.06,
2009-10-15 18:00,1730.07,
2009-10-16 18:00,1730.09,
2009-10-17 18:00,1730.09,
2009-10-18 18:00,1730.1,
2009-10-19 18:00,1730.13,
2009-10-20 18:00,1730.15,
2009-10-21 18:00,1730.25,
2009-10-22 18:00,1730.31,
2009-10-23 18:00,1730.32,
2009-10-24 18:00,1730.32,
2009-10-25 18:00,1730.33,
2009-10-26 18:00,1730.37,
2009-10-27 18:00,1730.36,
2009-10-28 18:00,1730.4,
2009-10-29 18:00,1730.49,
2009-10-30 18:00,1730.51,
2009-10-31 18:00,1730.5,
2009-11-01 18:00,1730.54,
2009-11-02 18:00,1730.55,
2009-11-03 18:00,1730.53,
2009-11-04 18:00,1730.53,
2009-11-05 18:00,1730.52,
2009-11-06 18:00,1730.52,
2009-11-07 18:00,1730.53,
2009-11-08 18:00,1730.53,
2009-11-09 18:00,1730.49,
2009-11-10 18:00,1730.47,
2009-11-11 18:00,1730.46,
2009-11-12 18:00,1730.44,
2009-11-13 18:00,1730.42,
2009-11-14 18:00,1730.38,
2009-11-15 18:00,1730.35,
2009-11-16 18:00,1730.31,
2009-11-17 18:00,1730.29,
2009-11-18 18:00,1730.25,
2009-11-19 18:00,1730.23,
2009-11-20 18:00,1730.2,
2009-11-21 18:00,1730.2,
2009-11-22 18:00,1730.17,
2009-11-23 18:00,1730.18,
2009-11-24 18:00,1730.14,
2009-11-25 18:00,1730.1,
2009-11-26 18:00,1730.1,
2009-11-27 18:00,1730.05,
2009-11-28 18:00,1730.05,
2009-11-29 18:00,1730.01,
2009-11-30 18:00,1729.96,
2009-12-01 18:00,1729.93,
2009-12-02 18:00,1729.9,
2009-12-03 18:00,1729.86,
2009-12-04 18:00,1729.83,
2009-12-05 18:00,1729.81,
2009-12-06 18:00,1729.76,
2009-12-07 18:00,1729.74,
2009-12-08 18:00,1729.75,
2009-12-09 18:00,1729.72,
2009-12-10 18:00,1729.67,
2009-12-11 18:00,1729.64,
2009-12-12 18:00,1729.64,
2009-12-13 18:00,1729.6,
2009-12-14 18:00,1729.55,
2009-12-15 18:00,1729.51,
2009-12-16 18:00,1729.51,
2009-12-17 18:00,1729.48,
2009-12-18 18:00,1729.45,
2009-12-19 18:00,1729.44,
2009-12-20 18:00,1729.42,
2009-12-21 18:00,1729.4,
2009-12-22 18:00,1729.39,
2009-12-23 18:00,1729.43,
2009-12-24 18:00,1729.39,
2009-12-25 18:00,1729.4,
2009-12-26 18:00,1729.37,
2009-12-27 18:00,1729.37,
2009-12-28 18:00,1729.36,
2009-12-29 18:00,1729.36,
2009-12-30 18:00,1729.36,
2009-12-31 18:00,1729.33,
2010-01-01 18:00,1729.33,
2010-01-02 18:00,1729.32,
2010-01-03 18:00,1729.3,
2010-01-04 18:00,1729.3,
2010-01-05 18:00,1729.29,
2010-01-06 18:00,1729.28,
2010-01-07 18:00,1729.26,
2010-01-08 18:00,1729.25,
2010-01-09 18:00,1729.24,
2010-01-10 18:00,1729.25,
2010-01-11 18:00,1729.25,
2010-01-12 18:00,1729.24,
2010-01-13 18:00,1729.24,
2010-01-14 18:00,1729.25,
2010-01-15 18:00,1729.26,
2010-01-16 18:00,1729.24,
2010-01-17 18:00,1729.25,
2010-01-18 18:00,1729.26,
2010-01-19 18:00,1729.26,
2010-01-20 18:00,1729.28,
2010-01-21 18:00,1729.29,
2010-01-22 18:00,1729.33,
2010-01-23 18:00,1729.33,
2010-01-24 18:00,1729.34,
2010-01-25 18:00,1729.35,
2010-01-26 18:00,1729.35,
2010-01-27 18:00,1729.36,
2010-01-28 18:00,1729.38,
2010-01-29 18:00,1729.39,
2010-01-30 18:00,1729.36,
2010-01-31 18:00,1729.37,
2010-02-01 18:00,1729.4,
2010-02-02 18:00,1729.39,
2010-02-03 18:00,1729.41,
2010-02-04 18:00,1729.46,
2010-02-05 18:00,1729.46,
2010-02-06 18:00,1729.46,
2010-02-07 18:00,1729.47,
2010-02-08 18:00,1729.48,
2010-02-09 18:00,1729.46,
2010-02-10 18:00,1729.47,
2010-02-11 18:00,1729.46,
2010-02-12 18:00,1729.46,
2010-02-13 18:00,1729.46,
2010-02-14 18:00,1729.46,
2010-02-15 18:00,1729.44,
2010-02-16 18:00,1729.43,
2010-02-17 18:00,1729.42,
2010-02-18 18:00,1729.41,
2010-02-19 18:00,1729.41,
2010-02-20 18:00,1729.4,
2010-02-21 18:00,1729.41,
2010-02-22 18:00,1729.43,
2010-02-23 18:00,1729.41,
2010-02-24 18:00,1729.4,
2010-02-25 18:00,1729.4,
2010-02-26 18:00,1729.39,
2010-02-27 18:00,1729.41,
2010-02-28 18:00,1729.39,
2010-03-01 18:00,1729.39,
2010-03-02 18:00,1729.4,
2010-03-03 18:00,1729.4,
2010-03-04 18:00,1729.39,
2010-03-05 18:00,1729.44,
2010-03-06 18:00,1729.42,
2010-03-07 18:00,1729.41,
2010-03-08 18:00,1729.47,
2010-03-09 18:00,1729.5,
2010-03-10 18:00,1729.5,
2010-03-11 18:00,1729.54,
2010-03-12 18:00,1729.52,
2010-03-13 18:00,1729.51,
2010-03-14 18:00,1729.52,
2010-03-15 18:00,1729.52,
2010-03-16 18:00,1729.52,
2010-03-17 18:00,1729.53,
2010-03-18 18:00,1729.53,
2010-03-19 18:00,1729.52,
2010-03-20 18:00,1729.52,
2010-03-21 18:00,1729.52,
2010-03-22 18:00,1729.55,
2010-03-23 18:00,1729.53,
2010-03-24 18:00,1729.52,
2010-03-25 18:00,1729.52,
2010-03-26 18:00,1729.53,
2010-03-27 18:00,1729.55,
2010-03-28 18:00,1729.59,
2010-03-29 18:00,1729.64,
2010-03-30 18:00,1729.63,
2010-03-31 18:00,1729.61,
2010-04-01 18:00,1729.64,
2010-04-02 18:00,1729.61,
2010-04-03 18:00,1729.6,
2010-04-04 18:00,1729.6,
2010-04-05 18:00,1729.62,
2010-04-06 18:00,1729.63,
2010-04-07 18:00,1729.62,
2010-04-08 18:00,1729.6,
2010-04-09 18:00,1729.59,
2010-04-10 18:00,1729.58,
2010-04-11 18:00,1729.59,
2010-04-12 18:00,1729.59,
2010-04-13 18:00,1729.59,
2010-04-14 18:00,1729.61,
2010-04-15 18:00,1729.63,
2010-04-16 18:00,1729.66,
2010-04-17 18:00,1729.65,
2010-04-18 18:00,1729.65,
2010-04-19 18:00,1729.66,
2010-04-20 18:00,1729.66,
2010-04-21 18:00,1729.66,
2010-04-22 18:00,1729.8,
2010-04-23 18:00,1729.96,
2010-04-24 18:00,1730.16,
2010-04-25 18:00,1730.71,
2010-04-26 18:00,1730.88,
2010-04-27 18:00,1730.89,
2010-04-28 18:00,1730.88,
2010-04-29 18:00,1730.86,
2010-04-30 18:00,1730.86,
2010-05-01 18:00,1730.84,
2010-05-02 18:00,1730.81,
2010-05-03 18:00,1730.77,
2010-05-04 18:00,1730.65,
2010-05-05 18:00,1730.58,
2010-05-06 18:00,1730.55,
2010-05-07 18:00,1730.52,
2010-05-08 18:00,1730.47,
2010-05-09 18:00,1730.44,
2010-05-10 18:00,1730.44,
2010-05-11 18:00,1730.43,
2010-05-12 18:00,1730.45,
2010-05-13 18:00,1730.43,
2010-05-14 18:00,1730.4,
2010-05-15 18:00,1730.4,
2010-05-16 18:00,1730.38,
2010-05-17 18:00,1730.39,
2010-05-18 18:00,1730.37,
2010-05-19 18:00,1730.47,
2010-05-20 18:00,1730.48,
2010-05-21 18:00,1730.57,
2010-05-22 18:00,1730.63,
2010-05-23 18:00,1730.61,
2010-05-24 18:00,1730.62,
2010-05-25 18:00,1730.64,
2010-05-26 18:00,1730.67,
2010-05-27 18:00,1730.68,
2010-05-28 18:00,1730.68,
2010-05-29 18:00,1730.66,
2010-05-30 18:00,1730.61,
2010-05-31 18:00,1730.58,
2010-06-01 18:00,1730.52,
2010-06-02 18:00,1730.48,
2010-06-03 18:00,1730.45,
2010-06-04 18:00,1730.41,
2010-06-05 18:00,1730.41,
2010-06-06 18:00,1730.34,
2010-06-07 18:00,1730.34,
2010-06-08 18:00,1730.38,
2010-06-09 18:00,1730.38,
2010-06-10 18:00,1730.38,
2010-06-11 18:00,1730.37,
2010-06-12 18:00,1730.48,
2010-06-13 18:00,1730.67,
2010-06-14 18:00,1730.9,
2010-06-15 18:00,1730.92,
2010-06-16 18:00,1730.98,
2010-06-17 18:00,1731.03,
2010-06-18 18:00,1731.02,
2010-06-19 18:00,1731.06,
2010-06-20 18:00,1733.21,
2010-06-21 18:00,1734.42,
2010-06-22 18:00,1734.54,
2010-06-23 18:00,1734.48,
2010-06-24 18:00,1734.41,
2010-06-25 18:00,1734.31,
2010-06-26 18:00,1734.24,
2010-06-27 18:00,1734.11,
2010-06-28 18:00,1733.9,
2010-06-29 18:00,1733.76,
2010-06-30 18:00,1733.6,
2010-07-01 18:00,1733.44,
2010-07-02 18:00,1733.27,
2010-07-03 18:00,1733.24,
2010-07-04 18:00,1733.09,
2010-07-05 18:00,1732.97,
2010-07-06 18:00,1732.71,
2010-07-07 18:00,1732.64,
2010-07-08 18:00,1732.39,
2010-07-09 18:00,1732.22,
2010-07-10 18:00,1732.17,
2010-07-11 18:00,1732,
2010-07-12 18:00,1731.71,
2010-07-13 18:00,1731.51,
2010-07-14 18:00,1731.33,
2010-07-15 18:00,1731.12,
2010-07-16 18:00,1730.91,
2010-07-17 18:00,1730.84,
2010-07-18 18:00,1730.65,
2010-07-19 18:00,1730.34,
2010-07-20 18:00,1730.15,
2010-07-21 18:00,1730.09,
2010-07-22 18:00,1729.91,
2010-07-23 18:00,1729.82,
2010-07-24 18:00,1729.78,
2010-07-25 18:00,1729.71,
2010-07-26 18:00,1729.61,
2010-07-27 18:00,1729.5,
2010-07-28 18:00,1729.38,
2010-07-29 18:00,1729.28,
2010-07-30 18:00,1729.2,
2010-07-31 18:00,1729.18,
2010-08-01 18:00,1729.09,
2010-08-02 18:00,1729.02,
2010-08-03 18:00,1728.97,
2010-08-04 18:00,1729.15,
2010-08-05 18:00,1729.11,
2010-08-06 18:00,1729.08,
2010-08-07 18:00,1729.07,
2010-08-08 18:00,1729.03,
2010-08-09 18:00,1729,
2010-08-10 18:00,1728.95,
2010-08-11 18:00,1728.89,
2010-08-12 18:00,1728.85,
2010-08-13 18:00,1728.79,
2010-08-14 18:00,1728.76,
2010-08-15 18:00,1728.7,
2010-08-16 18:00,1728.61,
2010-08-17 18:00,1728.57,
2010-08-18 18:00,1728.52,
2010-08-19 18:00,1728.47,
2010-08-20 18:00,1728.43,
2010-08-21 18:00,1728.43,
2010-08-22 18:00,1728.37,
2010-08-23 18:00,1728.64,
2010-08-24 18:00,1728.67,
2010-08-25 18:00,1728.63,
2010-08-26 18:00,1728.59,
2010-08-27 18:00,1728.56,
2010-08-28 18:00,1728.53,
2010-08-29 18:00,1728.48,
2010-08-30 18:00,1728.46,
2010-08-31 18:00,1728.42,
2010-09-01 18:00,1728.42,
2010-09-02 18:00,1728.4,
2010-09-03 18:00,1728.37,
2010-09-04 18:00,1728.37,
2010-09-05 18:00,1728.37,
2010-09-06 18:00,1728.38,
2010-09-07 18:00,1728.33,
2010-09-08 18:00,1728.34,
2010-09-09 18:00,1728.34,
2010-09-10 18:00,1728.35,
2010-09-11 18:00,1728.33,
2010-09-12 18:00,1728.33,
2010-09-13 18:00,1728.4,
2010-09-14 18:00,1728.41,
2010-09-15 18:00,1728.77,
2010-09-16 18:00,1728.79,
2010-09-17 18:00,1728.81,
2010-09-18 18:00,1728.79,
2010-09-19 18:00,1728.81,
2010-09-20 18:00,1728.81,
2010-09-21 18:00,1728.81,
2010-09-22 18:00,1728.87,
2010-09-23 18:00,1728.88,
2010-09-24 18:00,1728.87,
2010-09-25 18:00,1728.88,
2010-09-26 18:00,1728.87,
2010-09-27 18:00,1728.88,
2010-09-28 18:00,1728.89,
2010-09-29 18:00,1728.91,
2010-09-30 18:00,1728.91,
2010-10-01 18:00,1728.88,
2010-10-02 18:00,1728.88,
2010-10-03 18:00,1728.88,
2010-10-04 18:00,1728.85,
2010-10-05 18:00,1728.85,
2010-10-06 18:00,1728.86,
2010-10-07 18:00,1728.87,
2010-10-08 18:00,1728.87,
2010-10-09 18:00,1728.89,
2010-10-10 18:00,1728.87,
2010-10-11 18:00,1728.88,
2010-10-12 18:00,1728.91,
2010-10-13 18:00,1728.9,
2010-10-14 18:00,1728.93,
2010-10-15 18:00,1728.94,
2010-10-16 18:00,1728.91,
2010-10-17 18:00,1728.91,
2010-10-18 18:00,1728.94,
2010-10-19 18:00,1728.94,
2010-10-20 18:00,1728.95,
2010-10-21 18:00,1728.95,
2010-10-22 18:00,1728.96,
2010-10-23 18:00,1728.95,
2010-10-24 18:00,1728.96,
2010-10-25 18:00,1728.98,
2010-10-26 18:00,1728.97,
2010-10-27 18:00,1728.94,
2010-10-28 18:00,1728.95,
2010-10-29 18:00,1728.96,
2010-10-30 18:00,1728.94,
2010-10-31 18:00,1728.93,
2010-11-01 18:00,1728.98,
2010-11-02 18:00,1728.98,
2010-11-03 18:00,1728.99,
2010-11-04 18:00,1728.98,
2010-11-05 18:00,1728.98,
2010-11-06 18:00,1728.97,
2010-11-07 18:00,1728.98,
2010-11-08 18:00,1729.02,
2010-11-09 18:00,1729.04,
2010-11-10 18:00,1729.03,
2010-11-11 18:00,1729.01,
2010-11-12 18:00,1729.06,
2010-11-13 18:00,1729.07,
2010-11-14 18:00,1729.07,
2010-11-15 18:00,1729.09,
2010-11-16 18:00,1729.08,
2010-11-17 18:00,1729.14,
2010-11-18 18:00,1729.16,
2010-11-19 18:00,1729.16,
2010-11-20 18:00,1729.15,
2010-11-21 18:00,1729.18,
2010-11-22 18:00,1729.21,
2010-11-23 18:00,1729.22,
2010-11-24 18:00,1729.23,
2010-11-25 18:00,1729.22,
2010-11-26 18:00,1729.25,
2010-11-27 18:00,1729.23,
2010-11-28 18:00,1729.24,
2010-11-29 18:00,1729.26,
2010-11-30 18:00,1729.26,
2010-12-01 18:00,1729.27,
2010-12-02 18:00,1729.28,
2010-12-03 18:00,1729.29,
2010-12-04 18:00,1729.3,
2010-12-05 18:00,1729.31,
2010-12-06 18:00,1729.34,
2010-12-07 18:00,1729.35,
