Start Date, End Date, Duration, Start Elevation, End Elevation, Percent Difference, Rate of Change, Drawdown,Days Before Next Drawdown
8/28/14,9/9/14,13,5979,5977,-0.000334504,-0.166666667,-2,5
9/14/14,9/27/14,14,5977,5975,-0.000334616,-0.153846154,-2,250
6/4/15,6/8/15,5,5986,5985,-0.000167056,-0.25,-1,12
6/20/15,6/30/15,11,5986,5984,-0.000334113,-0.2,-2,3
7/3/15,7/12/15,10,5983,5981,-0.00033428,-0.222222222,-2,2
7/14/15,8/2/15,20,5981,5976,-0.000835981,-0.263157895,-5,2
8/4/15,8/16/15,13,5976,5974,-0.000334672,-0.166666667,-2,6
8/22/15,9/15/15,25,5973,5968,-0.0008371,-0.208333333,-5,1
9/16/15,9/26/15,11,5968,5966,-0.000335121,-0.2,-2,1
9/27/15,10/6/15,10,5966,5965,-0.000167616,-0.111111111,-1,252
6/14/16,6/23/16,10,6000,5999,-0.000166667,-0.111111111,-1,5
6/28/16,7/28/16,31,5998,5991,-0.001167056,-0.233333333,-7,4
8/1/16,8/27/16,27,5990,5984,-0.001001669,-0.230769231,-6,6
9/2/16,9/12/16,11,5983,5981,-0.00033428,-0.2,-2,2
9/14/16,9/26/16,13,5981,5979,-0.000334392,-0.166666667,-2,155
2/28/17,3/18/17,19,5987,5980,-0.0011692,-0.388888889,-7,100
6/26/17,7/5/17,10,6006,6004,-0.000333,-0.222222222,-2,1
7/6/17,7/16/17,11,6004,6002,-0.000333111,-0.2,-2,1
7/17/17,7/27/17,11,6002,6000,-0.000333222,-0.2,-2,1
7/28/17,8/7/17,11,6000,5998,-0.000333333,-0.2,-2,5
8/12/17,8/22/17,11,5997,5995,-0.0003335,-0.2,-2,1
8/23/17,9/2/17,11,5995,5993,-0.000333611,-0.2,-2,1
9/3/17,9/15/17,13,5993,5991,-0.000333723,-0.166666667,-2,17
10/2/17,10/11/17,10,5991,5990,-0.000166917,-0.111111111,-1,231
5/30/18,6/8/18,10,6003,6002,-0.000166583,-0.111111111,-1,7
6/15/18,6/30/18,16,6001,5998,-0.000499917,-0.2,-3,4
7/4/18,8/14/18,42,5997,5986,-0.00183425,-0.268292683,-11,4
8/18/18,8/28/18,11,5985,5983,-0.000334169,-0.2,-2,1
8/29/18,9/8/18,11,5983,5981,-0.00033428,-0.2,-2,1
9/9/18,9/19/18,11,5981,5979,-0.000334392,-0.2,-2,1
9/20/18,9/29/18,10,5979,5978,-0.000167252,-0.111111111,-1,237
5/24/19,6/2/19,10,6007,6006,-0.000166472,-0.111111111,-1,24
6/26/19,7/5/19,10,6006,6005,-0.0001665,-0.111111111,-1,6
7/11/19,7/21/19,11,6004,6002,-0.000333111,-0.2,-2,4
7/25/19,9/6/19,44,6001,5990,-0.001833028,-0.255813953,-11,8
9/14/19,9/23/19,10,5989,5988,-0.000166973,-0.111111111,-1,247
5/27/20,6/5/20,10,6006,6005,-0.0001665,-0.111111111,-1,3
6/8/20,6/20/20,13,6005,6003,-0.000333056,-0.166666667,-2,2
6/22/20,7/3/20,12,6003,6001,-0.000333167,-0.181818182,-2,1
7/4/20,7/14/20,11,6001,5999,-0.000333278,-0.2,-2,5
7/19/20,7/28/20,10,5998,5996,-0.000333444,-0.222222222,-2,3
7/31/20,9/12/20,44,5995,5983,-0.002001668,-0.279069767,-12,9
9/21/20,9/30/20,10,5982,5981,-0.000167168,-0.111111111,-1,6
10/6/20,10/15/20,10,5981,5980,-0.000167196,-0.111111111,-1,
